SubjectCode,CourseNo\.,InstrType,InstrMethod,Sec,CRN_URL,CRN,CourseTitle,Days_Time._,Days_Time.realName,Days_Time1._,Days_Time1.realName,Instructor
CS,501,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13659?crseNumb=501,13659,Introduction to Programming,T,Days _ Time,06:30 pm - 09:20 pm,Days _ Time1,STAFF
CS,501,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12716?crseNumb=501,12716,Introduction to Programming,TBD,Days _ Time,TBD,Days _ Time1,STAFF
CS,503,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13660?crseNumb=503,13660,Systems Basics,R,Days _ Time,06:30 pm - 09:20 pm,Days _ Time1,Brian L Stuart
CS,503,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12717?crseNumb=503,12717,Systems Basics,TBD,Days _ Time,TBD,Days _ Time1,Brian L Stuart
CS,510,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11387?crseNumb=510,11387,Introduction to Artificial Intelligence,M,Days _ Time,06:00 pm - 08:50 pm,Days _ Time1,Ehsan Baradaran Khosroshahi
CS,510,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11406?crseNumb=510,11406,Introduction to Artificial Intelligence,TBD,Days _ Time,TBD,Days _ Time1,Ehsan Baradaran Khosroshahi
CS,521,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13661?crseNumb=521,13661,Data Structures and Algorithms I,W,Days _ Time,06:00 pm - 08:50 pm,Days _ Time1,Manolis Pountourakis
CS,521,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10305?crseNumb=521,10305,Data Structures and Algorithms I,TBD,Days _ Time,TBD,Days _ Time1,Manolis Pountourakis
CS,536,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11041?crseNumb=536,11041,Computer Graphics,M,Days _ Time,06:00 pm - 08:50 pm,Days _ Time1,David E Breen
CS,536,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11042?crseNumb=536,11042,Computer Graphics,TBD,Days _ Time,TBD,Days _ Time1,David E Breen
CS,540,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11043?crseNumb=540,11043,High Performance Computing,W,Days _ Time,06:00 pm - 08:50 pm,Days _ Time1,Constantine Katsinis
CS,540,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11044?crseNumb=540,11044,High Performance Computing,TBD,Days _ Time,TBD,Days _ Time1,Constantine Katsinis
CS,570,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12805?crseNumb=570,12805,Programming Foundations,T,Days _ Time,06:30 pm - 09:20 pm,Days _ Time1,STAFF
HIST,490,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11591?crseNumb=490,11591,Senior Seminar I,WF,Days _ Time,10:00 am - 11:50 am,Days _ Time1,Jonathan W Seitz
CS,570,Lecture,Online,901,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12808?crseNumb=570,12808,Programming Foundations,TBD,Days _ Time,TBD,Days _ Time1,STAFF
CS,590,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15138?crseNumb=590,15138,Privacy,F,Days _ Time,09:00 am - 11:50 am,Days _ Time1,Shahin Jabbari
CS,590,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15142?crseNumb=590,15142,Privacy,TBD,Days _ Time,TBD,Days _ Time1,Shahin Jabbari
CS,591,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/14164?crseNumb=591,14164,Artificial Intelligence and Machine Learning Capstone I,R,Days _ Time,06:30 pm - 09:20 pm,Days _ Time1,STAFF
CS,591,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/14165?crseNumb=591,14165,Artificial Intelligence and Machine Learning Capstone I,TBD,Days _ Time,TBD,Days _ Time1,STAFF
CS,611,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12718?crseNumb=611,12718,Game Artificial Intelligence,T,Days _ Time,06:30 pm - 09:20 pm,Days _ Time1,Ehsan Baradaran Khosroshahi
CS,611,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12719?crseNumb=611,12719,Game Artificial Intelligence,TBD,Days _ Time,TBD,Days _ Time1,Ehsan Baradaran Khosroshahi
CS,613,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12720?crseNumb=613,12720,Machine Learning,R,Days _ Time,06:30 pm - 09:20 pm,Days _ Time1,Kaidi Xu
THTR,320,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10364?crseNumb=320,10364,Play Direction,M,Days _ Time,07:00 pm - 09:50 pm,Days _ Time1,Bill J Fennelly
UNIV,A101,Lecture,Face To Face,020,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13508?crseNumb=A101,13508,The Drexel Experience,R,Days _ Time,11:00 am - 11:50 am,Days _ Time1,Milady S Bridges
UNIV,A101,Lecture,Face To Face,021,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13509?crseNumb=A101,13509,The Drexel Experience,W,Days _ Time,01:00 pm - 01:50 pm,Days _ Time1,Max Vasapoli
ITAL,101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10027?crseNumb=101,10027,Italian I,MW,Days _ Time,10:00 am - 11:50 am,Days _ Time1,Nadia Magnanini
JAPN,101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15253?crseNumb=101,15253,Japanese I,TR,Days _ Time,10:00 am - 11:50 am,Days _ Time1,Natalie N Hiratsuka
JAPN,101,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15254?crseNumb=101,15254,Japanese I,MW,Days _ Time,02:00 pm - 03:50 pm,Days _ Time1,Natalie N Hiratsuka
JAPN,101,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15255?crseNumb=101,15255,Japanese I,MW,Days _ Time,04:00 pm - 05:50 pm,Days _ Time1,STAFF
JAPN,102,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15256?crseNumb=102,15256,Japanese II,MW,Days _ Time,04:00 pm - 05:50 pm,Days _ Time1,Hiromi Koyama
JAPN,102,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15257?crseNumb=102,15257,Japanese II,TR,Days _ Time,06:00 pm - 07:50 pm,Days _ Time1,STAFF
JAPN,103,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15258?crseNumb=103,15258,Japanese III,MW,Days _ Time,06:00 pm - 07:50 pm,Days _ Time1,Hiromi Koyama
JAPN,201,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12642?crseNumb=201,12642,Japanese IV,TR,Days _ Time,06:00 pm - 07:50 pm,Days _ Time1,Hiromi Koyama
JAPN,202,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15259?crseNumb=202,15259,Japanese V,TR,Days _ Time,06:00 pm - 07:50 pm,Days _ Time1,Natalie N Hiratsuka
CS,613,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12721?crseNumb=613,12721,Machine Learning,TBD,Days _ Time,TBD,Days _ Time1,Kaidi Xu
CT,140,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11416?crseNumb=140,11416,Network Administration I,MW,Days _ Time,09:00 am - 10:20 am,Days _ Time1,Chris J Carroll
CT,200,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11606?crseNumb=200,11606,Server I,TBD,Days _ Time,TBD,Days _ Time1,Hengyi M Chu
CT,201,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11910?crseNumb=201,11910,Information Technology Security I,MW,Days _ Time,03:00 pm - 04:20 pm,Days _ Time1,STAFF
CT,201,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11911?crseNumb=201,11911,Information Technology Security I,TBD,Days _ Time,TBD,Days _ Time1,STAFF
CT,210,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10426?crseNumb=210,10426,Open Server I,TBD,Days _ Time,TBD,Days _ Time1,Chris J Carroll
CT,212,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10580?crseNumb=212,10580,Computer Forensics I: Fundamentals,TBD,Days _ Time,TBD,Days _ Time1,Michelle A Tarbutton
CT,362,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11190?crseNumb=362,11190,Network Auditing Tools,TBD,Days _ Time,TBD,Days _ Time1,Hengyi M Chu
CT,400,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12725?crseNumb=400,12725,Network Security,TBD,Days _ Time,TBD,Days _ Time1,STAFF
CT,415,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13689?crseNumb=415,13689,Disaster Recovery and Continuity Planning,TBD,Days _ Time,TBD,Days _ Time1,Chad E Peiper
CT,500,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15145?crseNumb=500,15145,Introduction to the Digital Environment,R,Days _ Time,03:30 pm - 06:20 pm,Days _ Time1,STAFF
CT,500,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13690?crseNumb=500,13690,Introduction to the Digital Environment,TBD,Days _ Time,TBD,Days _ Time1,STAFF
CT,610,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15146?crseNumb=610,15146,"Disaster Recovery, Continuity Planning and Digital Risk Assessment",T,Days _ Time,06:30 pm - 09:20 pm,Days _ Time1,Chad E Peiper
UNIV,A101,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13082?crseNumb=A101,13082,The Drexel Experience,R,Days _ Time,06:00 pm - 06:50 pm,Days _ Time1,Ulrike Altenmueller-Lewis
URBS,530,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11502?crseNumb=530,11502,Quantitative Methods & Reasoning for Urban Strategists,M,Days _ Time,06:00 pm - 08:50 pm,Days _ Time1,STAFF
JAPN,350,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13610?crseNumb=350,13610,Introduction to Japanese Culture,MW,Days _ Time,06:00 pm - 07:50 pm,Days _ Time1,STAFF
JWST,T180,Special Topics-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15237?crseNumb=T180,15237,Mediterranean Ensemble,W,Days _ Time,03:00 pm - 04:50 pm,Days _ Time1,Bruce Kaminsky
JWST,214,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15043?crseNumb=214,15043,Language and Cultural Diversity in the USA,TR,Days _ Time,03:30 pm - 04:50 pm,Days _ Time1,Rakhmiel Peltz
JWST,226,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15201?crseNumb=226,15201,History of the Holocaust,TR,Days _ Time,10:00 am - 11:50 am,Days _ Time1,Toni F Pitock
JWST,T280,Special Topics-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15405?crseNumb=T280,15405,Jewish-American Humor,TR,Days _ Time,11:00 am - 12:20 pm,Days _ Time1,Henry Israeli
CT,610,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15157?crseNumb=610,15157,"Disaster Recovery, Continuity Planning and Digital Risk Assessment",TBD,Days _ Time,TBD,Days _ Time1,Chad E Peiper
CI,101,Lab,Face To Face,060,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13670?crseNumb=101,13670,Computing and Informatics Design I,R,Days _ Time,09:00 am - 10:50 am,Days _ Time1,Erjia Yan
CI,101,Lab,Face To Face,061,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13671?crseNumb=101,13671,Computing and Informatics Design I,F,Days _ Time,09:00 am - 10:50 am,Days _ Time1,Tammy R Pirmann
CI,101,Lab,Face To Face,062,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13672?crseNumb=101,13672,Computing and Informatics Design I,R,Days _ Time,11:00 am - 12:50 pm,Days _ Time1,Tammy R Pirmann
CI,101,Lab,Face To Face,063,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13673?crseNumb=101,13673,Computing and Informatics Design I,F,Days _ Time,11:00 am - 12:50 pm,Days _ Time1,STAFF
CI,101,Lab,Face To Face,064,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13674?crseNumb=101,13674,Computing and Informatics Design I,R,Days _ Time,01:00 pm - 02:50 pm,Days _ Time1,Michelle L Rogers
CI,101,Lab,Face To Face,065,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13675?crseNumb=101,13675,Computing and Informatics Design I,F,Days _ Time,01:00 pm - 02:50 pm,Days _ Time1,STAFF
CI,101,Lecture & Lab,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/14013?crseNumb=101,14013,Computing and Informatics Design I,TBD,Days _ Time,TBD,Days _ Time1,Andrew W Calhoun
URBS,670,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/14779?crseNumb=670,14779,Thesis I: Research Inquiry & Design,M,Days _ Time,06:30 pm - 09:20 pm,Days _ Time1,Andrew W Zitcer
CI,101,Lecture,Face To Face,A,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11036?crseNumb=101,11036,Computing and Informatics Design I,T,Days _ Time,09:00 am - 09:50 am,Days _ Time1,Erjia Yan
VRIM,100,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12112?crseNumb=100,12112,Digital Tools for Immersive Media,T,Days _ Time,06:30 pm - 09:20 pm,Days _ Time1,Valentina M Feldman
VRIM,T380,Special Topics-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15536?crseNumb=T380,15536,Introduction to Virtual Production,R,Days _ Time,12:30 pm - 03:20 pm,Days _ Time1,Nicholas E Jushchyshyn
CI,101,Lecture,Face To Face,B,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11037?crseNumb=101,11037,Computing and Informatics Design I,T,Days _ Time,10:00 am - 10:50 am,Days _ Time1,Tammy R Pirmann
VRIM,T380,Special Topics-Lecture,Remote Synchronous,801,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15623?crseNumb=T380,15623,Introduction to Virtual Production,R,Days _ Time,12:30 pm - 01:20 pm,Days _ Time1,STAFF
CI,101,Lecture,Face To Face,C,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11038?crseNumb=101,11038,Computing and Informatics Design I,T,Days _ Time,11:00 am - 11:50 am,Days _ Time1,Tammy R Pirmann
VRIM,388,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15228?crseNumb=388,15228,Motion Capture I,T,Days _ Time,12:30 pm - 03:20 pm,Days _ Time1,STAFF
CI,101,Lecture,Face To Face,D,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11039?crseNumb=101,11039,Computing and Informatics Design I,T,Days _ Time,12:00 pm - 12:50 pm,Days _ Time1,STAFF
CI,101,Lecture,Face To Face,E,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12938?crseNumb=101,12938,Computing and Informatics Design I,T,Days _ Time,01:00 pm - 01:50 pm,Days _ Time1,STAFF
CI,101,Lecture,Face To Face,F,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12355?crseNumb=101,12355,Computing and Informatics Design I,T,Days _ Time,02:00 pm - 02:50 pm,Days _ Time1,Michelle L Rogers
CI,102,Lab,Face To Face,060,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13684?crseNumb=102,13684,Computing and Informatics Design II,F,Days _ Time,03:00 pm - 04:50 pm,Days _ Time1,Tammy R Pirmann
CI,102,Lecture,Face To Face,A,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11386?crseNumb=102,11386,Computing and Informatics Design II,M,Days _ Time,03:00 pm - 03:50 pm,Days _ Time1,Tammy R Pirmann
CI,120,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11078?crseNumb=120,11078,CCI Transfer Student Seminar,M,Days _ Time,10:00 am - 11:50 am,Days _ Time1,STAFF
CI,120,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11106?crseNumb=120,11106,CCI Transfer Student Seminar,TBD,Days _ Time,TBD,Days _ Time1,STAFF
CI,491,Lecture,Face To Face,A,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15143?crseNumb=491,15143,Senior Project I,M,Days _ Time,06:00 pm - 08:50 pm,Days _ Time1,"Jeff K Salvage, Filippos I Vokolos"
CI,491,Lecture,Face To Face,B,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15144?crseNumb=491,15144,Senior Project I,T,Days _ Time,06:30 pm - 09:20 pm,Days _ Time1,"Jeff K Salvage, Filippos I Vokolos"
JWST,T380,Special Topics-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15406?crseNumb=T380,15406,Jewish Health & Medical Ethics,M,Days _ Time,04:30 pm - 07:20 pm,Days _ Time1,Sharrona H Pearl
KOR,101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15260?crseNumb=101,15260,Korean I,MW,Days _ Time,12:00 pm - 01:50 pm,Days _ Time1,Sunmi Jung J Oh
KOR,101,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15261?crseNumb=101,15261,Korean I,MW,Days _ Time,04:00 pm - 05:50 pm,Days _ Time1,Sunmi Jung J Oh
KOR,101,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15262?crseNumb=101,15262,Korean I,TR,Days _ Time,02:00 pm - 03:50 pm,Days _ Time1,Yongjoo Kim
KOR,102,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15263?crseNumb=102,15263,Korean II,MW,Days _ Time,06:00 pm - 07:50 pm,Days _ Time1,Sunmi Jung J Oh
KOR,102,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15264?crseNumb=102,15264,Korean II,TR,Days _ Time,04:00 pm - 05:50 pm,Days _ Time1,Yongjoo Kim
VRIM,538,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15610?crseNumb=538,15610,Motion Capture I,T,Days _ Time,12:30 pm - 03:20 pm,Days _ Time1,Nicholas E Jushchyshyn
VSST,101,Studio-Lecture & Lab,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10602?crseNumb=101,10602,Design I,MW,Days _ Time,09:00 am - 11:50 am,Days _ Time1,Joshua A Weiss
VSST,101,Studio-Lecture & Lab,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10065?crseNumb=101,10065,Design I,MW,Days _ Time,12:00 pm - 02:50 pm,Days _ Time1,Joshua A Weiss
VSST,101,Studio-Lecture & Lab,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10066?crseNumb=101,10066,Design I,MW,Days _ Time,03:00 pm - 05:50 pm,Days _ Time1,STAFF
CI,491,Lecture,Face To Face,C,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15624?crseNumb=491,15624,Senior Project I,W,Days _ Time,06:00 pm - 08:50 pm,Days _ Time1,"Jeff K Salvage, Filippos I Vokolos"
